station,moment,variable,valeur
03028,2016-09-07 00:14:00.000000,O3,40.3228
03028,2016-09-07 00:14:00.000000,PM25,2
03028,2016-09-07 00:15:00.000000,NO2,2.4067
03028,2016-09-07 00:15:00.000000,O3,43.4792
03028,2016-09-07 00:15:00.000000,PM25,1
03028,2016-09-07 00:16:00.000000,NO2,2.4745
03028,2016-09-07 00:16:00.000000,O3,43.026
03028,2016-09-07 00:16:00.000000,PM25,1
03028,2016-09-07 00:17:00.000000,NO2,3.1128
03028,2016-09-07 00:17:00.000000,O3,42.4835
03028,2016-09-07 00:17:00.000000,PM25,2
03028,2016-09-07 00:18:00.000000,NO2,4.4365
03028,2016-09-07 00:18:00.000000,O3,36.3533
03028,2016-09-07 00:18:00.000000,PM25,4
03028,2016-09-07 00:19:00.000000,NO2,3.929
03028,2016-09-07 00:19:00.000000,O3,34.8862
03028,2016-09-07 00:19:00.000000,PM25,5
03028,2016-09-07 00:20:00.000000,NO2,5.0303
03028,2016-09-07 00:20:00.000000,O3,31.0378
03028,2016-09-07 00:20:00.000000,PM25,4
03028,2016-09-07 00:21:00.000000,NO2,6.5122
03028,2016-09-07 00:21:00.000000,O3,28.155
03028,2016-09-07 00:21:00.000000,PM25,5
03028,2016-09-07 00:22:00.000000,NO2,10.4013
03028,2016-09-07 00:22:00.000000,O3,18.0973
03028,2016-09-07 00:22:00.000000,PM25,3
03028,2016-09-07 00:23:00.000000,NO2,10.1063
03028,2016-09-07 00:23:00.000000,O3,14.546
03028,2016-09-07 00:23:00.000000,PM25,2
03028,2016-09-08 00:00:00.000000,NO2,3.9953
03028,2016-09-08 00:00:00.000000,O3,27.5847
03028,2016-09-08 00:00:00.000000,PM25,4
03028,2016-09-08 00:01:00.000000,NO2,5.2464
03028,2016-09-08 00:01:00.000000,O3,22.6598
03028,2016-09-08 00:01:00.000000,PM25,5
03028,2016-09-08 00:02:00.000000,NO2,6.1719
03028,2016-09-08 00:02:00.000000,O3,21.7234
03028,2016-09-08 00:02:00.000000,PM25,5
03028,2016-09-08 00:03:00.000000,NO2,5.56
03028,2016-09-08 00:03:00.000000,O3,22.292
03028,2016-09-08 00:03:00.000000,PM25,6
03028,2016-09-08 00:04:00.000000,NO2,7.6842
03028,2016-09-08 00:04:00.000000,O3,10.6634
03028,2016-09-08 00:04:00.000000,PM25,5
03028,2016-09-08 00:05:00.000000,NO2,4.6853
03028,2016-09-08 00:05:00.000000,O3,10.0872
03028,2016-09-08 00:05:00.000000,PM25,0
03028,2016-09-08 00:06:00.000000,NO2,6.7898
03028,2016-09-08 00:06:00.000000,O3,6.4907
03028,2016-09-08 00:06:00.000000,PM25,0
03028,2016-09-08 00:07:00.000000,NO2,8.4288
03028,2016-09-08 00:07:00.000000,O3,5.3338
03028,2016-09-08 00:07:00.000000,PM25,1
03028,2016-09-08 00:08:00.000000,NO2,11.6835
03028,2016-09-08 00:08:00.000000,O3,3.1467
03028,2016-09-08 00:08:00.000000,PM25,2
03028,2016-09-08 00:09:00.000000,NO2,9.2807
03028,2016-09-08 00:09:00.000000,O3,4.3867
03028,2016-09-08 00:09:00.000000,PM25,2
03028,2016-09-08 00:10:00.000000,NO2,8.0183
03028,2016-09-08 00:10:00.000000,O3,6.6443
03028,2016-09-08 00:10:00.000000,PM25,1
03028,2016-09-08 00:11:00.000000,NO2,12.027
03028,2016-09-08 00:11:00.000000,O3,26.2963
03028,2016-09-08 00:11:00.000000,PM25,2
03028,2016-09-08 00:12:00.000000,NO2,11.1493
03028,2016-09-08 00:12:00.000000,O3,25.9485
03028,2016-09-08 00:12:00.000000,PM25,4
03028,2016-09-08 00:13:00.000000,NO2,3.5045
03028,2016-09-08 00:13:00.000000,O3,35.4925
03028,2016-09-08 00:14:00.000000,NO2,3.0208
03028,2016-09-08 00:14:00.000000,O3,35.9242
03028,2016-09-08 00:15:00.000000,NO2,4.537
03028,2016-09-08 00:15:00.000000,O3,29.8995
03028,2016-09-08 00:15:00.000000,PM25,0
03028,2016-09-08 00:16:00.000000,NO2,6.4108
03028,2016-09-08 00:16:00.000000,O3,22.9552
03028,2016-09-08 00:17:00.000000,NO2,4.6955
03028,2016-09-08 00:17:00.000000,O3,16.9097
03028,2016-09-08 00:18:00.000000,NO2,3.9223
03028,2016-09-08 00:18:00.000000,O3,18.3085
03028,2016-09-08 00:19:00.000000,NO2,2.6555
03028,2016-09-08 00:19:00.000000,O3,16.6638
03028,2016-09-08 00:19:00.000000,PM25,0
03028,2016-09-08 00:20:00.000000,NO2,2.0831
03028,2016-09-08 00:20:00.000000,O3,15.4133
03028,2016-09-08 00:20:00.000000,PM25,0
03028,2016-09-08 00:21:00.000000,NO2,2.3322
03028,2016-09-08 00:21:00.000000,O3,14.8873
03028,2016-09-08 00:22:00.000000,NO2,2.2148
03028,2016-09-08 00:22:00.000000,O3,14.4467
03028,2016-09-08 00:23:00.000000,NO2,2.0382
03028,2016-09-08 00:23:00.000000,O3,14.6555
03028,2016-09-08 00:23:00.000000,PM25,1
03028,2016-09-09 00:00:00.000000,NO2,1.9707
03028,2016-09-09 00:00:00.000000,O3,15.0993
03028,2016-09-09 00:00:00.000000,PM25,1
03028,2016-09-09 00:01:00.000000,NO2,1.4526
03028,2016-09-09 00:01:00.000000,O3,15.9798
03028,2016-09-09 00:01:00.000000,PM25,0
03028,2016-09-09 00:02:00.000000,NO2,1.2443
03028,2016-09-09 00:02:00.000000,O3,16.3713
03028,2016-09-09 00:02:00.000000,PM25,0
03028,2016-09-09 00:03:00.000000,NO2,1.6882
03028,2016-09-09 00:03:00.000000,O3,15.4604
03028,2016-09-09 00:03:00.000000,PM25,0
03028,2016-09-09 00:04:00.000000,NO2,0.9268
03028,2016-09-09 00:04:00.000000,O3,16.7802
03028,2016-09-09 00:04:00.000000,PM25,0
03028,2016-09-09 00:05:00.000000,NO2,1.4762
03028,2016-09-09 00:05:00.000000,O3,14.374
03028,2016-09-09 00:05:00.000000,PM25,1
03028,2016-09-09 00:06:00.000000,NO2,2.7117
03028,2016-09-09 00:06:00.000000,O3,12.718
03028,2016-09-09 00:06:00.000000,PM25,1
03028,2016-09-09 00:07:00.000000,NO2,7.3923
03028,2016-09-09 00:07:00.000000,O3,7.5287
03028,2016-09-09 00:07:00.000000,PM25,1
03028,2016-09-09 00:08:00.000000,NO2,7.9057
03028,2016-09-09 00:08:00.000000,O3,7.3198
03028,2016-09-09 00:08:00.000000,PM25,5
03028,2016-09-09 00:09:00.000000,NO2,6.248
03028,2016-09-09 00:09:00.000000,O3,7.6155
03028,2016-09-09 00:09:00.000000,PM25,6
03028,2016-09-09 00:10:00.000000,NO2,3.3742
03028,2016-09-09 00:10:00.000000,O3,11.3348
03028,2016-09-09 00:10:00.000000,PM25,2
03028,2016-09-09 00:11:00.000000,NO2,2.8725
03028,2016-09-09 00:11:00.000000,O3,15.9717
03028,2016-09-09 00:11:00.000000,PM25,3
03028,2016-09-09 00:12:00.000000,NO2,1.771
03028,2016-09-09 00:12:00.000000,O3,21.984
03028,2016-09-09 00:12:00.000000,PM25,2
03028,2016-09-09 00:13:00.000000,NO2,1.7183
03028,2016-09-09 00:13:00.000000,O3,24.8367
03028,2016-09-09 00:13:00.000000,PM25,0
03028,2016-09-09 00:14:00.000000,NO2,1.7372
03028,2016-09-09 00:14:00.000000,O3,21.2907
03028,2016-09-09 00:14:00.000000,PM25,3
03028,2016-09-09 00:15:00.000000,NO2,2.0312
03028,2016-09-09 00:15:00.000000,O3,19.8082
03028,2016-09-09 00:15:00.000000,PM25,6
03028,2016-09-09 00:16:00.000000,NO2,2.236
03028,2016-09-09 00:16:00.000000,O3,20.4463
03028,2016-09-09 00:16:00.000000,PM25,6
03028,2016-09-09 00:17:00.000000,NO2,2.1865
03028,2016-09-09 00:17:00.000000,O3,18.9678
03028,2016-09-09 00:17:00.000000,PM25,3
03028,2016-09-09 00:18:00.000000,NO2,2.6997
03028,2016-09-09 00:18:00.000000,O3,18.7047
03028,2016-09-09 00:18:00.000000,PM25,2
03028,2016-09-09 00:19:00.000000,NO2,3.9858
03028,2016-09-09 00:19:00.000000,O3,15.9512
03028,2016-09-09 00:19:00.000000,PM25,0
03028,2016-09-09 00:20:00.000000,NO2,3.7182
03028,2016-09-09 00:20:00.000000,O3,14.7825
03028,2016-09-09 00:20:00.000000,PM25,0
03028,2016-09-09 00:21:00.000000,NO2,11.1503
03028,2016-09-09 00:21:00.000000,O3,4.741
03028,2016-09-09 00:21:00.000000,PM25,3
03028,2016-09-09 00:22:00.000000,NO2,9.5565
03028,2016-09-09 00:22:00.000000,O3,3.9228
03028,2016-09-09 00:22:00.000000,PM25,5
03028,2016-09-09 00:23:00.000000,NO2,10.2392
03028,2016-09-09 00:23:00.000000,O3,1.6128
03028,2016-09-09 00:23:00.000000,PM25,7
03028,2016-09-10 00:00:00.000000,NO2,10.5588
03028,2016-09-10 00:00:00.000000,O3,1.3387
03028,2016-09-10 00:00:00.000000,PM25,8
03028,2016-09-10 00:01:00.000000,NO2,7.8454
03028,2016-09-10 00:01:00.000000,O3,1.5616
03028,2016-09-10 00:01:00.000000,PM25,8
03028,2016-09-10 00:02:00.000000,NO2,5.8272
03028,2016-09-10 00:02:00.000000,O3,1.0504
03028,2016-09-10 00:02:00.000000,PM25,6
03028,2016-09-10 00:03:00.000000,NO2,5.8612
03028,2016-09-10 00:03:00.000000,O3,0.8774
03028,2016-09-10 00:03:00.000000,PM25,7
03028,2016-09-10 00:04:00.000000,NO2,6.0804
03028,2016-09-10 00:04:00.000000,O3,0.7147
03028,2016-09-10 00:04:00.000000,PM25,7
03028,2016-09-10 00:05:00.000000,NO2,5.2902
03028,2016-09-10 00:05:00.000000,O3,0.8865
03028,2016-09-10 00:05:00.000000,PM25,7
03028,2016-09-10 00:06:00.000000,NO2,3.6418
03028,2016-09-10 00:06:00.000000,O3,2.1508
03028,2016-09-10 00:06:00.000000,PM25,7
03028,2016-09-10 00:07:00.000000,NO2,4.8157
03028,2016-09-10 00:07:00.000000,O3,3.0908
03028,2016-09-10 00:07:00.000000,PM25,8
03028,2016-09-10 00:08:00.000000,NO2,5.7073
03028,2016-09-10 00:08:00.000000,O3,4.9225
03028,2016-09-10 00:08:00.000000,PM25,7
03028,2016-09-10 00:09:00.000000,NO2,3.494
03028,2016-09-10 00:09:00.000000,O3,10.3207
03028,2016-09-10 00:09:00.000000,PM25,3
03028,2016-09-10 00:10:00.000000,NO2,3.1012
03028,2016-09-10 00:10:00.000000,O3,14.4042
03028,2016-09-10 00:10:00.000000,PM25,3
03028,2016-09-10 00:11:00.000000,NO2,2.0808
03028,2016-09-10 00:11:00.000000,O3,19.7428
03028,2016-09-10 00:11:00.000000,PM25,3
03028,2016-09-10 00:12:00.000000,NO2,2.0977
03028,2016-09-10 00:12:00.000000,O3,25.4182
03028,2016-09-10 00:12:00.000000,PM25,3
03028,2016-09-10 00:13:00.000000,NO2,1.4878
03028,2016-09-10 00:13:00.000000,O3,27.21
03028,2016-09-10 00:13:00.000000,PM25,4
03028,2016-09-10 00:14:00.000000,NO2,2.306
03028,2016-09-10 00:14:00.000000,O3,25.7073
03028,2016-09-10 00:14:00.000000,PM25,5
03028,2016-09-10 00:15:00.000000,NO2,3.1867
03028,2016-09-10 00:15:00.000000,O3,22.1073
03028,2016-09-10 00:15:00.000000,PM25,4
03028,2016-09-10 00:16:00.000000,NO2,2.5133
03028,2016-09-10 00:16:00.000000,O3,20.7263
03028,2016-09-10 00:16:00.000000,PM25,5
03028,2016-09-10 00:17:00.000000,NO2,2.334
03028,2016-09-10 00:17:00.000000,O3,19.7757
03028,2016-09-10 00:17:00.000000,PM25,4
03028,2016-09-10 00:18:00.000000,NO2,2.4737
03028,2016-09-10 00:18:00.000000,O3,18.3662
03028,2016-09-10 00:18:00.000000,PM25,4
03028,2016-09-10 00:19:00.000000,NO2,4.1113
03028,2016-09-10 00:19:00.000000,O3,17.1658
03028,2016-09-10 00:19:00.000000,PM25,5
03028,2016-09-10 00:20:00.000000,NO2,6.0208
03028,2016-09-10 00:20:00.000000,O3,15.3432
03028,2016-09-10 00:20:00.000000,PM25,3
03028,2016-09-10 00:21:00.000000,NO2,1.459
03028,2016-09-10 00:21:00.000000,O3,20.2333
03028,2016-09-10 00:21:00.000000,PM25,3
03028,2016-09-10 00:22:00.000000,NO2,1.7092
03028,2016-09-10 00:22:00.000000,O3,19.9093
03028,2016-09-10 00:22:00.000000,PM25,3
03028,2016-09-10 00:23:00.000000,NO2,4.7877
03028,2016-09-10 00:23:00.000000,O3,16.2363
03028,2016-09-10 00:23:00.000000,PM25,4
03028,2016-09-11 00:00:00.000000,NO2,6.2512
03028,2016-09-11 00:00:00.000000,O3,14.5197
03028,2016-09-11 00:00:00.000000,PM25,5
03028,2016-09-11 00:01:00.000000,NO2,3.701
03028,2016-09-11 00:01:00.000000,O3,16.0174
03028,2016-09-11 00:01:00.000000,PM25,6
03028,2016-09-11 00:02:00.000000,NO2,7.3987
03028,2016-09-11 00:02:00.000000,O3,12.9151
03028,2016-09-11 00:02:00.000000,PM25,3
03028,2016-09-11 00:03:00.000000,NO2,6.4204
03028,2016-09-11 00:03:00.000000,O3,15.4342
03028,2016-09-11 00:03:00.000000,PM25,0
03028,2016-09-11 00:04:00.000000,NO2,3.1942
03028,2016-09-11 00:04:00.000000,O3,19.1072
03028,2016-09-11 00:04:00.000000,PM25,5
03028,2016-09-11 00:05:00.000000,NO2,0.916
03028,2016-09-11 00:05:00.000000,O3,22.3733
03028,2016-09-11 00:05:00.000000,PM25,8
03028,2016-09-11 00:06:00.000000,NO2,1.186
03028,2016-09-11 00:06:00.000000,O3,30.9037
03028,2016-09-11 00:06:00.000000,PM25,9
03028,2016-09-11 00:07:00.000000,NO2,0.9445
03028,2016-09-11 00:07:00.000000,O3,33.916
03028,2016-09-11 00:07:00.000000,PM25,6
03028,2016-09-11 00:08:00.000000,NO2,1.0957
03028,2016-09-11 00:08:00.000000,O3,32.9592
03028,2016-09-11 00:08:00.000000,PM25,4
03028,2016-09-11 00:09:00.000000,NO2,1.0255
03028,2016-09-11 00:09:00.000000,O3,31.3275
03028,2016-09-11 00:09:00.000000,PM25,3
03028,2016-09-11 00:10:00.000000,NO2,1.09
03028,2016-09-11 00:10:00.000000,O3,29.6837
03028,2016-09-11 00:10:00.000000,PM25,4
03028,2016-09-11 00:11:00.000000,NO2,0.6092
03028,2016-09-11 00:11:00.000000,O3,22.4922
03028,2016-09-11 00:11:00.000000,PM25,5
03028,2016-09-11 00:12:00.000000,NO2,0.41
03028,2016-09-11 00:12:00.000000,O3,18.0072
03028,2016-09-11 00:12:00.000000,PM25,3
03028,2016-09-11 00:13:00.000000,NO2,0.3438
03028,2016-09-11 00:13:00.000000,O3,21.7337
03028,2016-09-11 00:13:00.000000,PM25,3
03028,2016-09-11 00:14:00.000000,NO2,0.5335
03028,2016-09-11 00:14:00.000000,O3,26.387
03028,2016-09-11 00:14:00.000000,PM25,4
03028,2016-09-11 00:15:00.000000,NO2,0.4177
03028,2016-09-11 00:15:00.000000,O3,29.3063
03028,2016-09-11 00:15:00.000000,PM25,4
03028,2016-09-11 00:16:00.000000,NO2,0.5362
03028,2016-09-11 00:16:00.000000,O3,29.6098
03028,2016-09-11 00:16:00.000000,PM25,3
03028,2016-09-11 00:17:00.000000,NO2,0.6855
03028,2016-09-11 00:17:00.000000,O3,29.9703
03028,2016-09-11 00:17:00.000000,PM25,3
03028,2016-09-11 00:18:00.000000,NO2,0.9448
03028,2016-09-11 00:18:00.000000,O3,27.3515
03028,2016-09-11 00:18:00.000000,PM25,4
03028,2016-09-11 00:19:00.000000,NO2,1.1458
03028,2016-09-11 00:19:00.000000,O3,24.4145
03028,2016-09-11 00:19:00.000000,PM25,3
03028,2016-09-11 00:20:00.000000,NO2,2.2272
03028,2016-09-11 00:20:00.000000,O3,21.0515
03028,2016-09-11 00:20:00.000000,PM25,4
03028,2016-09-11 00:21:00.000000,NO2,3.2458
03028,2016-09-11 00:21:00.000000,O3,17.2308
03028,2016-09-11 00:21:00.000000,PM25,8
03028,2016-09-11 00:22:00.000000,NO2,5.0485
03028,2016-09-11 00:22:00.000000,O3,14.0312
03028,2016-09-11 00:22:00.000000,PM25,9
03028,2016-09-11 00:23:00.000000,NO2,1.524
03028,2016-09-11 00:23:00.000000,O3,17.255
03028,2016-09-11 00:23:00.000000,PM25,9
03028,2016-09-12 00:00:00.000000,NO2,0.775
03028,2016-09-12 00:00:00.000000,O3,17.9497
03028,2016-09-12 00:00:00.000000,PM25,6
03028,2016-09-12 00:01:00.000000,NO2,1.0516
03028,2016-09-12 00:01:00.000000,O3,17.6076
03028,2016-09-12 00:01:00.000000,PM25,5
03028,2016-09-12 00:02:00.000000,NO2,0.8668
03028,2016-09-12 00:02:00.000000,O3,17.5823
03028,2016-09-12 00:02:00.000000,PM25,7
03028,2016-09-12 00:03:00.000000,NO2,1.386
03028,2016-09-12 00:03:00.000000,O3,15.0068
03028,2016-09-12 00:03:00.000000,PM25,5
03028,2016-09-12 00:04:00.000000,NO2,1.8116
03028,2016-09-12 00:04:00.000000,O3,12.1936
03028,2016-09-12 00:04:00.000000,PM25,5
03028,2016-09-12 00:05:00.000000,NO2,2.6088
03028,2016-09-12 00:05:00.000000,O3,9.9815
03028,2016-09-12 00:05:00.000000,PM25,5
03028,2016-09-12 00:06:00.000000,NO2,4.7167
03028,2016-09-12 00:06:00.000000,O3,7.1595
03028,2016-09-12 00:06:00.000000,PM25,4
03028,2016-09-12 00:07:00.000000,NO2,6.2818
03028,2016-09-12 00:07:00.000000,O3,6.8333
03028,2016-09-12 00:07:00.000000,PM25,5
03028,2016-09-12 00:08:00.000000,NO2,3.9088
03028,2016-09-12 00:08:00.000000,O3,10.1818
03028,2016-09-12 00:08:00.000000,PM25,8
03028,2016-09-12 00:09:00.000000,NO2,2.0445
03028,2016-09-12 00:09:00.000000,O3,12.8165
03028,2016-09-12 00:09:00.000000,PM25,10
03028,2016-09-12 00:10:00.000000,NO2,2.2378
03028,2016-09-12 00:10:00.000000,O3,14.9932
03028,2016-09-12 00:10:00.000000,PM25,8
03028,2016-09-12 00:11:00.000000,NO2,1.5563
03028,2016-09-12 00:11:00.000000,O3,18.2605
03028,2016-09-12 00:11:00.000000,PM25,11
03028,2016-09-12 00:12:00.000000,NO2,1.4678
03028,2016-09-12 00:12:00.000000,O3,21.9842
03028,2016-09-12 00:12:00.000000,PM25,14
03028,2016-09-12 00:13:00.000000,NO2,1.5528
03028,2016-09-12 00:13:00.000000,O3,25.041
03028,2016-09-12 00:13:00.000000,PM25,17
03028,2016-09-12 00:14:00.000000,NO2,1.7363
03028,2016-09-12 00:14:00.000000,O3,25.413
03028,2016-09-12 00:14:00.000000,PM25,11
03028,2016-09-12 00:15:00.000000,NO2,1.6108
03028,2016-09-12 00:15:00.000000,O3,25.973
03028,2016-09-12 00:15:00.000000,PM25,11
03028,2016-09-12 00:16:00.000000,NO2,1.2988
03028,2016-09-12 00:16:00.000000,O3,28.3727
03028,2016-09-12 00:16:00.000000,PM25,15
03028,2016-09-12 00:17:00.000000,NO2,1.7847
03028,2016-09-12 00:17:00.000000,O3,28.3337
03028,2016-09-12 00:17:00.000000,PM25,7
03028,2016-09-12 00:18:00.000000,NO2,1.585
03028,2016-09-12 00:18:00.000000,O3,28.8102
03028,2016-09-12 00:18:00.000000,PM25,8
03028,2016-09-12 00:19:00.000000,NO2,1.3813
03028,2016-09-12 00:19:00.000000,O3,29.004
03028,2016-09-12 00:19:00.000000,PM25,9
03028,2016-09-12 00:20:00.000000,NO2,1.7998
03028,2016-09-12 00:20:00.000000,O3,27.5978
03028,2016-09-12 00:20:00.000000,PM25,8
03028,2016-09-12 00:21:00.000000,NO2,2.6923
03028,2016-09-12 00:21:00.000000,O3,27.2827
03028,2016-09-12 00:21:00.000000,PM25,8
03028,2016-09-12 00:22:00.000000,NO2,2.6093
03028,2016-09-12 00:22:00.000000,O3,26.2327
03028,2016-09-12 00:22:00.000000,PM25,7
03028,2016-09-12 00:23:00.000000,NO2,2.97
03028,2016-09-12 00:23:00.000000,O3,24.3895
03028,2016-09-12 00:23:00.000000,PM25,7
03028,2016-09-13 00:00:00.000000,NO2,3.8715
03028,2016-09-13 00:00:00.000000,O3,21.812
03028,2016-09-13 00:00:00.000000,PM25,11
03028,2016-09-13 00:01:00.000000,NO2,5.2386
03028,2016-09-13 00:01:00.000000,O3,18.3488
03028,2016-09-13 00:01:00.000000,PM25,13
03028,2016-09-13 00:02:00.000000,NO2,4.3398
03028,2016-09-13 00:02:00.000000,O3,17.3562
03028,2016-09-13 00:02:00.000000,PM25,10
03028,2016-09-13 00:03:00.000000,NO2,3.4402
03028,2016-09-13 00:03:00.000000,O3,17.438
03028,2016-09-13 00:03:00.000000,PM25,5
03028,2016-09-13 00:04:00.000000,NO2,3.1253
03028,2016-09-13 00:04:00.000000,O3,16.9523
03028,2016-09-13 00:04:00.000000,PM25,6
03028,2016-09-13 00:05:00.000000,NO2,4.6283
03028,2016-09-13 00:05:00.000000,O3,14.6482
03028,2016-09-13 00:05:00.000000,PM25,8
03028,2016-09-13 00:06:00.000000,NO2,7.2495
03028,2016-09-13 00:06:00.000000,O3,11.35
03028,2016-09-13 00:06:00.000000,PM25,7
03028,2016-09-13 00:07:00.000000,NO2,8.5883
03028,2016-09-13 00:07:00.000000,O3,9.4953
03028,2016-09-13 00:07:00.000000,PM25,8
03028,2016-09-13 00:08:00.000000,NO2,5.6223
03028,2016-09-13 00:08:00.000000,O3,13.1123
03028,2016-09-13 00:08:00.000000,PM25,12
03028,2016-09-13 00:09:00.000000,NO2,4.0808
03028,2016-09-13 00:09:00.000000,O3,18.6948
03028,2016-09-13 00:09:00.000000,PM25,11
03028,2016-09-13 00:10:00.000000,NO2,3.4862
03028,2016-09-13 00:10:00.000000,O3,24.3557
03028,2016-09-13 00:10:00.000000,PM25,10
03028,2016-09-13 00:11:00.000000,NO2,2.7288
03028,2016-09-13 00:11:00.000000,O3,31.2673
03028,2016-09-13 00:11:00.000000,PM25,11
03028,2016-09-13 00:12:00.000000,NO2,2.1192
03028,2016-09-13 00:12:00.000000,O3,37.5965
03028,2016-09-13 00:12:00.000000,PM25,7
03028,2016-09-13 00:13:00.000000,NO2,1.9945
03028,2016-09-13 00:13:00.000000,O3,43.0072
03028,2016-09-13 00:13:00.000000,PM25,10
03028,2016-09-13 00:14:00.000000,NO2,2.4832
03028,2016-09-13 00:14:00.000000,O3,46.7632
03028,2016-09-13 00:14:00.000000,PM25,10
03028,2016-09-13 00:15:00.000000,NO2,2.8755
03028,2016-09-13 00:15:00.000000,O3,46.454
03028,2016-09-13 00:15:00.000000,PM25,6
03028,2016-09-13 00:16:00.000000,NO2,2.9732
03028,2016-09-13 00:16:00.000000,O3,47.2252
03028,2016-09-13 00:16:00.000000,PM25,3
03028,2016-09-13 00:17:00.000000,NO2,3.2552
03028,2016-09-13 00:17:00.000000,O3,51.6233
03028,2016-09-13 00:17:00.000000,PM25,4
03028,2016-09-13 00:18:00.000000,NO2,4.9342
03028,2016-09-13 00:18:00.000000,O3,47.7542
03028,2016-09-13 00:18:00.000000,PM25,9
03028,2016-09-13 00:19:00.000000,NO2,6.5505
03028,2016-09-13 00:19:00.000000,O3,39.1105
03028,2016-09-13 00:19:00.000000,PM25,10
03028,2016-09-13 00:20:00.000000,NO2,7.0462
03028,2016-09-13 00:20:00.000000,O3,35.4007
03028,2016-09-13 00:20:00.000000,PM25,8
03028,2016-09-13 00:21:00.000000,NO2,4.2962
03028,2016-09-13 00:21:00.000000,O3,33.0815
03028,2016-09-13 00:21:00.000000,PM25,7
03028,2016-09-13 00:22:00.000000,NO2,5.4755
03028,2016-09-13 00:22:00.000000,O3,26.8725
03028,2016-09-13 00:22:00.000000,PM25,6
03028,2016-09-13 00:23:00.000000,NO2,5.8767
03028,2016-09-13 00:23:00.000000,O3,23.6275
03028,2016-09-13 00:23:00.000000,PM25,4
03028,2016-09-14 00:00:00.000000,NO2,5.8467
03028,2016-09-14 00:00:00.000000,O3,23.5127
03028,2016-09-14 00:00:00.000000,PM25,7
03028,2016-09-14 00:01:00.000000,NO2,6.3928
03028,2016-09-14 00:01:00.000000,O3,25.9862
03028,2016-09-14 00:01:00.000000,PM25,11
03028,2016-09-14 00:02:00.000000,NO2,6.0106
03028,2016-09-14 00:02:00.000000,O3,27.0291
03028,2016-09-14 00:02:00.000000,PM25,8
03028,2016-09-14 00:03:00.000000,NO2,3.3236
03028,2016-09-14 00:03:00.000000,O3,33.882
03028,2016-09-14 00:03:00.000000,PM25,7
03028,2016-09-14 00:04:00.000000,NO2,6.8026
03028,2016-09-14 00:04:00.000000,O3,25.4302
03028,2016-09-14 00:04:00.000000,PM25,8
03028,2016-09-14 00:05:00.000000,NO2,8.6127
03028,2016-09-14 00:05:00.000000,O3,21.4197
03028,2016-09-14 00:05:00.000000,PM25,8
03028,2016-09-14 00:06:00.000000,NO2,6.0332
03028,2016-09-14 00:06:00.000000,O3,29.6335
03028,2016-09-14 00:06:00.000000,PM25,9
03028,2016-09-14 00:07:00.000000,NO2,5.2708
03028,2016-09-14 00:07:00.000000,O3,36.2727
03028,2016-09-14 00:07:00.000000,PM25,9
03028,2016-09-14 00:08:00.000000,NO2,5.1872
03028,2016-09-14 00:08:00.000000,O3,34.2323
03028,2016-09-14 00:08:00.000000,PM25,8
03028,2016-09-14 00:09:00.000000,NO2,5.472
03028,2016-09-14 00:09:00.000000,O3,31.735
03028,2016-09-14 00:09:00.000000,PM25,11
03028,2016-09-14 00:10:00.000000,NO2,5.9043
03028,2016-09-14 00:10:00.000000,O3,19.6988
03028,2016-09-14 00:10:00.000000,PM25,11
03028,2016-09-14 00:11:00.000000,NO2,3.5673
03028,2016-09-14 00:11:00.000000,O3,16.2377
03028,2016-09-14 00:11:00.000000,PM25,7
03028,2016-09-14 00:12:00.000000,NO2,1.8698
03028,2016-09-14 00:12:00.000000,O3,19.793
03028,2016-09-14 00:12:00.000000,PM25,2
03028,2016-09-14 00:13:00.000000,NO2,2.1002
03028,2016-09-14 00:13:00.000000,O3,19.7105
03028,2016-09-14 00:13:00.000000,PM25,1
03028,2016-09-14 00:14:00.000000,NO2,6.4672
03028,2016-09-14 00:14:00.000000,O3,13.9522
03028,2016-09-14 00:15:00.000000,NO2,4.9458
03028,2016-09-14 00:15:00.000000,O3,15.787
03028,2016-09-14 00:16:00.000000,NO2,4.1088
03028,2016-09-14 00:16:00.000000,O3,16.9377
03028,2016-09-14 00:16:00.000000,PM25,5
03028,2016-09-14 00:17:00.000000,NO2,1.5612
03028,2016-09-14 00:17:00.000000,O3,21.6233
03028,2016-09-14 00:17:00.000000,PM25,4
03028,2016-09-14 00:18:00.000000,NO2,1.4717
03028,2016-09-14 00:18:00.000000,O3,22.3168
03028,2016-09-14 00:18:00.000000,PM25,1
03028,2016-09-14 00:19:00.000000,NO2,3.0952
03028,2016-09-14 00:19:00.000000,O3,18.8852
03028,2016-09-14 00:19:00.000000,PM25,3
03028,2016-09-14 00:20:00.000000,NO2,4.9115
03028,2016-09-14 00:20:00.000000,O3,14.1208
03028,2016-09-14 00:20:00.000000,PM25,2
03028,2016-09-14 00:21:00.000000,NO2,7.5005
03028,2016-09-14 00:21:00.000000,O3,11.3298
03028,2016-09-14 00:21:00.000000,PM25,2
03028,2016-09-14 00:22:00.000000,NO2,12.2115
03028,2016-09-14 00:22:00.000000,O3,6.206
03028,2016-09-14 00:22:00.000000,PM25,20
03028,2016-09-14 00:23:00.000000,NO2,6.9607
03028,2016-09-14 00:23:00.000000,O3,10.0412
03028,2016-09-14 00:23:00.000000,PM25,6
03028,2016-09-15 00:00:00.000000,NO2,5.2415
